CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;FICHA;PROGRAMA;VERSION_PROGRAMA;TIPO_FORMACION;RESPUESTA;FECHA_INICIO;FECHA_FIN;ESTADO_FICHA;APRENDICES_ACTIVOS;PROGRAMADA;CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL;CODIGO_CONVENIO;AMPLIACION_DE_COBERTURA;CONVENIO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_NUMERO_DOCUMENTO;EMPRESA;TIPO_FICHA;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957677;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-12 00:00:00.0;2024-04-20 00:00:00.0;Terminada por fecha;25;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945144;TRAZADO EN LAMINAS Y PERFILES METALICOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-28 00:00:00.0;2024-04-19 00:00:00.0;Terminada;24;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2953577;TRAZADO EN LAMINAS Y PERFILES METALICOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-26 00:00:00.0;2024-04-04 00:00:00.0;Terminada;7;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2970798;TRAZADO EN LAMINAS Y PERFILES METALICOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-19 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;12;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2974674;TRAZADO EN LAMINAS Y PERFILES METALICOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-25 00:00:00.0;2024-05-17 00:00:00.0;En ejecucion;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800133691;C.M. LADRILLERA SAN BENITO LTDA.;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906973;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-08 00:00:00.0;2024-04-04 00:00:00.0;Terminada;17;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907159;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-09 00:00:00.0;2024-03-15 00:00:00.0;Terminada;11;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954422;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-08 00:00:00.0;2024-05-17 00:00:00.0;En ejecucion;33;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954425;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-11 00:00:00.0;2024-06-04 00:00:00.0;En ejecucion;31;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2913294;TRAZO, CORTE Y CONFECCIÓN DE PANTALÓN FEMENINO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-15 00:00:00.0;2024-03-06 00:00:00.0;Terminada;14;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906831;USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;12;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906832;USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;7;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906833;USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;7;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906834;USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;11;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919895;UTILIZACION DE CUESTIONARIOS DE PRE-PARTICIPACION PARA LA ACTIVIDAD FISICA.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-23 00:00:00.0;2024-03-08 00:00:00.0;Terminada;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934094;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;17;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934105;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;13;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934106;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;6;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934108;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;13;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934109;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;15;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965199;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;78;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965201;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;77;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965202;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;76;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965203;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;77;S;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955488;VISUALIZACION DE DATOS USANDO POWER BI;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-03 00:00:00.0;2024-05-15 00:00:00.0;En ejecucion;23;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;901088196;VIRUTEX ILKO COLOMBIA S.A.S;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955489;VISUALIZACION DE DATOS USANDO POWER BI;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-02 00:00:00.0;2024-05-09 00:00:00.0;En ejecucion;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;901088196;VIRUTEX ILKO COLOMBIA S.A.S;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954483;WORD AVANZADO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-02 00:00:00.0;2024-04-30 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954484;WORD AVANZADO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-01 00:00:00.0;2024-04-29 00:00:00.0;Terminada;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954485;WORD AVANZADO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-02 00:00:00.0;2024-04-30 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954489;WORD AVANZADO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-03 00:00:00.0;2024-04-29 00:00:00.0;Terminada;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906860;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-08 00:00:00.0;2024-02-16 00:00:00.0;Terminada;12;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2910355;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-12 00:00:00.0;2024-02-29 00:00:00.0;Terminada;18;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933596;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-06 00:00:00.0;2024-03-29 00:00:00.0;Terminada;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933621;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-05 00:00:00.0;2024-03-29 00:00:00.0;Terminada;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934118;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-05 00:00:00.0;2024-03-30 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934137;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-06 00:00:00.0;2024-03-29 00:00:00.0;Terminada;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2938752;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-09 00:00:00.0;2024-03-18 00:00:00.0;Terminada;23;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2946191;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-16 00:00:00.0;2024-04-06 00:00:00.0;Terminada;7;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2947111;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-18 00:00:00.0;2024-04-01 00:00:00.0;Terminada;12;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2947135;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-18 00:00:00.0;2024-04-01 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957970;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-08 00:00:00.0;2024-04-18 00:00:00.0;Terminada por fecha;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959675;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-09 00:00:00.0;2024-05-08 00:00:00.0;En ejecucion;23;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2970515;WORD BASICO;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-19 00:00:00.0;2024-05-07 00:00:00.0;En ejecucion;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711351;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;1;NO A LA MEDIDA;OPERARIO;2023-04-17 00:00:00.0;2024-01-16 00:00:00.0;Terminada por fecha;25;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2897875;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;1;NO A LA MEDIDA;OPERARIO;2023-11-29 00:00:00.0;2024-08-28 00:00:00.0;En ejecucion;17;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8170039975;CABILDO INDÍGENA DE TACUEYÓ- TORIBIO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2897876;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;1;NO A LA MEDIDA;OPERARIO;2023-11-29 00:00:00.0;2024-08-28 00:00:00.0;En ejecucion;17;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8170039975;CABILDO INDÍGENA DE TACUEYÓ- TORIBIO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770186;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL PARA ROPA EXTERIOR;1;NO A LA MEDIDA;OPERARIO;2023-07-10 00:00:00.0;2024-04-09 00:00:00.0;Terminada por fecha;12;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821585;MANEJO DE MONTACARGAS;1;NO A LA MEDIDA;OPERARIO;2023-10-02 00:00:00.0;2024-06-01 00:00:00.0;En ejecucion;28;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2427705;ALISTAMIENTO Y OPERACIÓN DE MAQUINARIA PARA LA PRODUCCIÓN INDUSTRIAL;1;NO A LA MEDIDA;TÉCNICO;2021-11-16 00:00:00.0;2022-12-17 00:00:00.0;Terminada por fecha;11;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2453290;ALISTAMIENTO Y OPERACIÓN DE MAQUINARIA PARA LA PRODUCCIÓN INDUSTRIAL;1;NO A LA MEDIDA;TÉCNICO;2022-01-24 00:00:00.0;2023-01-23 00:00:00.0;Terminada por fecha;12;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2614019;ALISTAMIENTO Y OPERACIÓN DE MAQUINARIA PARA LA PRODUCCIÓN INDUSTRIAL;1;NO A LA MEDIDA;TÉCNICO;2022-10-06 00:00:00.0;2023-11-05 00:00:00.0;Terminada por fecha;19;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2702303;ALISTAMIENTO Y OPERACIÓN DE MAQUINARIA PARA LA PRODUCCIÓN INDUSTRIAL;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;36;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;2007120;INSTITUCIÓN EDUCATIVA TECNICO INDUSTRIAL;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669731;ANÁLISIS DE MUESTRAS QUÍMICAS;2;NO A LA MEDIDA;TÉCNICO;2023-01-23 00:00:00.0;2024-03-23 00:00:00.0;Terminada por fecha;15;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821826;ANÁLISIS DE MUESTRAS QUÍMICAS;2;NO A LA MEDIDA;TÉCNICO;2023-10-02 00:00:00.0;2024-10-01 00:00:00.0;En ejecucion;21;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874211;ANÁLISIS DE MUESTRAS QUÍMICAS;2;NO A LA MEDIDA;TÉCNICO;2024-01-22 00:00:00.0;2025-01-21 00:00:00.0;En ejecucion;22;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2823031;CARPINTERIA.;1;NO A LA MEDIDA;TÉCNICO;2023-10-02 00:00:00.0;2024-12-31 00:00:00.0;En ejecucion;20;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708775;CARPINTERIA METALICA;2;NO A LA MEDIDA;TÉCNICO;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;21;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000069844;INSTITUCIÓN EDUCATIVA TECNICO INDUSTRIAL;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708776;CARPINTERIA METALICA;2;NO A LA MEDIDA;TÉCNICO;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;24;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000066363;INSTITUCION EDUCATIVA JOSE MARIA OBANDO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2500665;CATASTRO;1;NO A LA MEDIDA;TÉCNICO;2022-04-18 00:00:00.0;2023-07-17 00:00:00.0;Terminada por fecha;9;N;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2601115;CATASTRO;1;NO A LA MEDIDA;TÉCNICO;2022-07-26 00:00:00.0;2023-11-25 00:00:00.0;Terminada por fecha;18;N;2135;ATENCION A INSTITUCIONES;0;;;NIT;8170024661;CONSEJO REGIONAL INDIGENA DEL CAUCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703080;CONSERVACION DE RECURSOS NATURALES;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;34;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000078937;INSTITUCIÓN EDUCATIVA SAN AGUSTIN;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703081;CONSERVACION DE RECURSOS NATURALES;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;30;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000072688;I.E.DPTAL INDG MISAK MISAK ALA KUSREINUK MINGA EDUCATIVA INTERCULTURAL KURAK CHAK;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703082;CONSERVACION DE RECURSOS NATURALES;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;30;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000025359;I.E. SAGRADA FAMILIA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2703130;CONSERVACION DE RECURSOS NATURALES;1;NO A LA MEDIDA;TÉCNICO;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;24;S;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;ITS;1000030405;INSTITUCION EDUCATIVA NUEVA GENERACION;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708573;CONSERVACION DE RECURSOS NATURALES;1;NO A LA MEDIDA;TÉCNICO;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;22;S;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;ITS;1000014945;INSTITUCIÓN EDUCATIVA CARMEN DE QUINTANA;OTRO;
